tmfc_d,tmfc_h,pm10,co2,hcho,tab,co,pm25,no2,rn,voc,pm25_2,mold
2019-03-14,9,80.5,475,10.9,,1.1,,,,,,
2019-03-14,9,78.5,489,13.6,,1.8,,,,,,
2019-09-17,9,113.3,484,4.1,,1.2,,,,,,
2019-09-17,10,103.5,455,6.3,,0.6,,,,,,
2019-06-28,9,81.5,376,19.2,,1.6,,0.038,48.4,580.5,,
2019-06-28,9,84.5,415,11.9,,2.4,,0.046,34.8,310.9,,
2019-01-22,11,80.3,542,8.8,,2.4,,0.03,30,129.2,,
2019-01-22,11,70.4,595,11.1,,3.1,,0.031,25,125.6,,
2019-06-18,9,67.6,947,11.6,,4.2,,0.051,36,157.6,,
2019-06-18,9,62.5,906,13.1,,2.6,,0.037,59.9,215.4,,
2019-05-20,8,84.2,628,16.5,,2.8,,0.057,9.8,93.8,,
2019-05-20,8,91.6,635,16.5,,3.1,,0.05,11.4,159.9,,
2019-05-20,8,73.9,581,13.6,,2.6,,0.049,14.8,98.5,,
2019-05-20,8,90.8,601,17.6,,2.4,,0.056,17.1,182.4,,
2019-05-28,10,75.1,495,10.8,,3.3,,,,,,
2019-05-28,10,84.4,527,12.3,,3.2,,,,,,
2019-03-06,8,95.4,770,15,,5.2,,0.033,22,127.1,,
2019-03-06,8,83.9,780,11.2,,4.7,,0.028,61.8,841.1,,
2019-03-05,15,87.3,701,13.2,,2.9,,0.009,20.1,167.8,,
2019-03-05,15,89.1,650,20,,2.9,,0.011,23.6,353.1,,
2019-03-12,10,81.2,838,18.1,,2.2,,0.036,19.4,368.9,,
2019-03-12,10,70.2,685,19.4,,2.1,,0.032,30.8,400.2,,
2019-02-14,9,51.7,487,11.5,,0.8,,,,,,
2019-02-14,9,49.7,466,12,,0.9,,,,,,
2019-02-14,9,49.1,504,8.5,,0.9,,,,,,
2019-04-12,9,44.7,419,36.2,,1.4,,0.072,38.4,452.1,,
2019-04-12,9,31.9,600,31.9,,3.5,,0.075,39,556.3,,
2019-04-10,10,74.3,645,22.3,,6.2,,,,,,
2019-04-10,10,55.5,633,10.1,,6.1,,,,,,
2019-06-26,10,75.5,553,17.5,,3.2,,,,,,
2019-06-26,11,84.3,537,13.2,,2.4,,,,,,
2019-05-02,10,67.2,856,14.7,,2.4,,,,,,
2019-05-02,10,51.7,788,18.1,,2.4,,,,,,
2019-03-29,10,70.4,657,22.8,,3.3,,0.023,51,322.2,,
2019-03-29,10,75.7,622,15.6,,3.7,,0.033,49,544.1,,
2019-05-22,10,101.5,823,13,,2,,0.056,30,314.7,,
2019-05-22,10,96.3,797,21.9,,2.1,,0.053,25.5,345.7,,
2019-05-07,9,81.5,679,30,,2.8,,,,,,
2019-05-07,11,93.3,656,32.5,,3,,,,,,
2019-06-28,9,91.6,764,20.1,,3.2,,0.042,28.2,794.2,,
2019-06-28,9,76.8,485,7.1,,2.7,,0.033,39.3,340.7,,
2019-06-28,10,74.4,624,43.5,,1.6,,0,0,0,,
2019-06-28,10,72.8,587,47.3,,1.4,,0,0,0,,
2019-05-23,9,75.1,549,8.7,,2.1,,,,,,
2019-05-23,9,68.3,555,10.6,,2.2,,,,,,
2019-05-22,9,85.1,553,23.9,,1.3,,,,,,
2019-05-22,9,92.8,568,25.3,,1.1,,,,,,
2019-04-18,10,85.4,651,8.6,,0.9,,0.057,11.1,53.6,,
2019-04-18,10,70,678,9.7,,1,,0.053,12.6,40.1,,
2019-04-18,10,96.5,667,10.1,,0.8,,0.052,13.8,56.3,,
2019-06-12,10,67.3,510,21.8,,1.8,,,,,,
2019-06-12,10,69.6,537,13.1,,2,,,,,,
2019-02-26,10,91.9,545,2.7,,1.3,,0.022,25.9,112.4,,
2019-02-26,11,83.8,511,2.7,,1.1,,0.02,25.9,100.8,,
2019-02-26,11,55.7,648,8.8,,5.1,,,,,,
2019-02-26,13,50.7,629,4.8,,3.7,,,,,,
2019-02-26,14,68.3,678,4.2,,3.1,,,,,,
2019-02-26,10,65.3,609,6.3,,3.6,,,,,,
2019-03-20,10,117.1,588,18.6,,2.1,,0.044,18.1,76.7,,
2019-03-20,10,87.1,617,22,,1.9,,0.046,25.7,486.7,,
2019-04-10,11,23.7,376,4.5,,1.7,,0.029,15,134.8,,
2019-04-10,11,30.7,403,7.7,,1.7,,0.029,25,31.3,,
2019-04-10,11,16.7,417,7.5,,2.6,,0.031,33,49.9,,
2019-04-10,11,42.4,379,4.3,,1.4,,0.029,30,23,,
2019-05-08,10,47.2,383,14.9,,3.7,,,,,,
2019-05-08,10,54.2,355,12.7,,3.4,,,,,,
2019-05-08,10,38.3,365,14.2,,3.8,,,,,,
2019-05-08,10,69.6,396,15.6,,3.6,,,,,,
2019-04-18,9,106.4,415,14.6,,2.1,,,,,,
2019-04-18,9,107.5,412,9.1,,2.4,,,,,,
2019-04-18,9,96.4,417,9.9,,2.1,,,,,,
2019-06-03,10,66.8,542,20.8,,1.7,,0.016,27.6,223.4,,
2019-06-03,10,69.8,542,18.4,,1.9,,0.021,33.3,388.1,,
2019-06-24,8,64.6,753,8.9,,1.7,,,,,,
2019-06-24,8,63.5,762,8.7,,1.9,,,,,,
2019-06-24,8,70.7,766,11,,2.1,,,,,,
2019-03-14,10,51.1,494,9.6,,1.3,,,,,,
2019-03-14,10,53.9,481,9.7,,1.2,,,,,,
2019-06-27,9,16.8,542,10.5,,2.7,,0.018,14.2,31.5,,
2019-06-27,9,10,853,11.2,,3.8,,0.037,21.4,119.7,,
2019-06-27,9,53.2,647,24.7,,3.2,,0.05,23.3,335.9,,
2019-03-14,9,106.3,532,15.9,,2.2,,,,,,
2019-03-14,9,100.9,548,61.2,,3.2,,,,,,
2019-04-09,10,35.9,422,5,,1.9,,,,,,
2019-04-09,10,30.5,468,9.3,,1,,,,,,
2019-04-09,10,37.2,433,2.9,,1.5,,,,,,
2019-04-09,10,35.9,488,10.8,,1.5,,,,,,
2019-03-12,10,66.6,592,8.4,,2,,,,,,
2019-03-12,10,68.8,533,14.4,,2.2,,,,,,
2019-03-27,10,78.7,581,25.7,,1,,0.038,8.9,53,,
2019-03-27,10,96.1,614,10.6,,0.8,,0.037,5.4,100.2,,
2019-05-09,9,77.8,654,7.9,,1.4,,0.058,20.2,414.5,,
2019-05-09,9,64,562,9.1,,2.7,,0.06,23.7,645.5,,
2019-06-03,10,107.5,704,81.2,,2.6,,0.068,3.4,65,,
2019-06-03,10,88.9,578,16.6,,1.3,,0.04,12.5,63.5,,
2019-06-03,10,100.4,618,10.3,,1.2,,0.034,17.7,171.3,,
2019-05-28,9,77.8,539,19.8,,2.2,,,,,,
2019-05-28,9,64,550,6,,2.3,,,,,,
2019-06-11,9,74.5,706,16.8,,2.8,,0.072,21.8,181.7,,
2019-06-11,9,71.3,666,17,,2.8,,0.057,25.6,265.7,,
2019-05-21,10,94.1,537,16.3,,0.7,,,,,,
2019-05-21,10,82.8,587,14.9,,0.6,,,,,,
2019-07-01,8,81.8,523,15.7,,3.5,,0.049,37.4,101.4,,
2019-07-01,8,94.2,536,15.6,,3.4,,0.052,32.4,99.3,,
2019-05-16,10,64.6,531,7.3,,1.6,,0.023,16.9,169.1,,
2019-05-16,10,70.8,549,13.7,,1.8,,0.015,31.5,462.8,,
2019-05-16,10,74.1,544,11.9,,1.7,,0.019,38.4,371.6,,
2019-06-12,9,77.5,553,9.8,,1.4,,0.046,16.3,88.2,,
2019-06-12,9,75,655,4.1,,3.1,,0.038,33,262.5,,
2019-05-31,10,77.6,568,10.6,,1.6,,0.016,37,398.6,,
2019-05-31,10,79,494,10.8,,1.7,,0.03,40,101,,
2019-07-08,10,89.1,511,10.2,,2.4,,,,,,
2019-07-08,11,95.6,493,8,,2.2,,,,,,
2019-06-14,10,69.4,720,14.8,,1.7,,0.022,25.2,454.4,,
2019-06-14,10,68.2,701,12.8,,1.8,,0.024,24.6,677.9,,
2019-04-25,8,67.4,556,10.2,,3,,0.036,14,137.5,,
2019-04-25,8,72.1,569,11.6,,3.5,,0.029,12,119,,
2019-04-25,8,73.9,555,19.3,,3.2,,0.032,17,184.2,,
2019-06-17,9,85.7,786,14,,2.7,,0.096,26.8,261.4,,
2019-06-17,9,80,886,18.5,,3.9,,0.069,44.6,930.5,,
2019-04-19,10,72.4,720,3.7,,1.9,,,,,,
2019-04-19,10,73.6,710,9.4,,1.8,,,,,,
2019-06-28,9,74.6,542,33,,2.1,,0.015,53.6,79.8,,
2019-06-28,9,77.1,558,28.6,,2,,0.026,88.1,59.8,,
2019-03-06,8,134.8,530,13.5,,1.7,,0.021,19,95.5,,
2019-03-06,8,146.1,516,14.3,,1.6,,0.022,15,360.8,,
2019-05-23,10,56.6,845,37.9,,1.8,,0.056,,590.3,,
2019-05-23,10,62.4,858,37,,2,,0.055,,550.5,,
2019-06-22,9,74.3,712,17,,2.2,,,,,,
2019-06-22,9,81,672,14.8,,1.9,,,,,,
2019-06-05,10,80.2,645,15.7,,2.3,,0.068,86.7,628.1,,
2019-06-05,10,103.1,670,15.8,,2.5,,0.065,104.7,798.4,,
2019-04-25,9,60.6,536,10.9,,1.2,,,,,,
2019-04-25,9,75.2,573,7.9,,3.6,,,,,,
2019-03-21,10,65.8,405,6.3,,0.7,,0.054,17.9,83,,
2019-03-21,10,74.2,464,7.9,,1.3,,0.048,74.1,62.3,,
2019-07-29,10,48.1,557,25.3,,4.4,,,,,,
2019-07-29,10,40.3,667,24.5,,4.1,,,,,,
2019-03-08,10,62.2,589,5.6,,1.7,,0.025,25.9,70.6,,
2019-03-08,11,72.1,662,4.8,,2.4,,0.027,25.9,95.8,,
2019-06-11,9,85,417,38.4,,1.1,,,,,,
2019-06-11,9,87.3,452,8.9,,1.6,,,,,,
2019-05-31,9,78.1,587,16.1,,1.8,,,,,,
2019-05-31,9,79.2,644,18.2,,1.9,,,,,,
2019-05-31,9,86.9,652,17.5,,1.4,,,,,,
2019-02-12,11,93.5,478,6.4,,2.4,,,,,,
2019-02-12,11,75.1,475,8.9,,2.4,,,,,,
2019-06-25,9,65.9,348,11.8,,1.2,,0.085,36.9,155.7,,
2019-06-25,9,62.1,365,10.7,,1.8,,0.087,29.3,125,,
2019-05-24,14,114.7,539,13.9,,2.4,,0.019,48.5,219.4,,
2019-05-24,14,94.8,597,11.2,,2.5,,0.022,47.4,225.8,,
2019-05-10,11,72.3,468,9.6,,1.8,,,,,,
2019-05-10,14,84.1,559,10.9,,2.6,,,,,,
2019-05-10,10,77.3,500,9.5,,2.1,,,,,,
2019-05-10,12,82.1,522,9.3,,2.5,,,,,,
2019-04-25,10,78.9,630,7.7,,2.2,,0.026,51,72.7,,
2019-04-25,11,92.7,699,10,,2.4,,0.029,40,211.9,,
2019-05-28,9,38.4,567,9.2,,6.6,,0.022,40,21.4,,
2019-05-28,10,32.4,648,8.6,,5.5,,0.018,48,70.2,,
2019-05-31,10,65.3,548,9.4,,2.5,,0.027,36,286.7,,
2019-05-31,10,62.4,506,13.7,,2.2,,0.025,22.6,450.4,,
2019-05-31,8,50.5,513,16.3,,2.1,,0.025,8.3,133.6,,
2019-05-31,8,51.2,533,16.8,,2.3,,0.025,27.5,73.8,,
2019-05-31,8,50.4,530,19.7,,2.5,,0.026,37.7,84.4,,
2019-06-18,9,82.1,565,13.7,,2.6,,0,0,0,,
2019-06-18,9,78.2,498,12.5,,2.2,,0,0,0,,
2019-02-14,11,73.4,430,16.7,,1,,,,,,
2019-02-14,11,67.2,387,12.9,,0.7,,,,,,
2019-06-03,11,67.8,543,15.5,,1.7,,0.025,28.4,530.3,,
2019-06-03,11,63.6,560,14.7,,1.8,,0.024,31.2,419,,
2019-05-07,9,101.2,533,8.4,,1.6,,0.055,64.6,78.8,,
2019-05-07,9,93.3,555,8.8,,2,,0.053,59.8,33.8,,
2019-05-08,10,37.7,428,10.3,,2,,,,,,
2019-05-08,10,47.1,427,8.9,,2.7,,,,,,
2019-05-22,8,89.6,526,8.4,,1,,,,,,
2019-05-22,8,73.9,530,3.8,,0.9,,,,,,
2019-05-22,8,81,495,8.6,,0.8,,,,,,
2019-05-27,10,92.5,737,17,,2.1,,0.04,,305.2,,
2019-05-27,10,86.1,699,17.8,,3.9,,0.043,,392.3,,
2019-05-02,10,98.5,584,18.3,,7.8,,,,,,
2019-05-02,10,89.3,599,30.5,,7.4,,,,,,
2019-05-02,10,82.4,614,30.5,,8,,,,,,
2019-05-28,9,86.7,823,30.4,,5.6,,0.044,,237.4,,
2019-05-28,9,75.6,692,18.1,,4.8,,0.039,,416.7,,
2019-03-25,10,76.7,569,19.4,,0.2,,0.043,30.2,498.2,,
2019-03-25,10,53.3,583,13.5,,0.3,,0.047,25.8,530.6,,
2019-07-24,13,70.5,913,36.2,,2.4,,,,,,
2019-07-24,13,71.4,908,23.9,,2.5,,,,,,
2019-07-24,13,68.6,916,15.6,,2.6,,,,,,
2019-05-10,9,72.6,593,11,,2.9,,,,,,
2019-05-10,9,67.8,620,14.3,,3.3,,,,,,
2019-05-15,10,87.6,635,18.8,,3.5,,0.075,15.5,180.7,,
2019-05-15,10,82.8,693,19.8,,3.6,,0.061,14.3,147.4,,
2019-06-11,8,69.1,505,9.1,,2.5,,0.028,35.3,124.2,,
2019-06-11,8,65.7,511,10,,2.6,,0.03,49.6,307.6,,
2019-03-27,8,68.4,578,8.9,,2.6,,,,,,
2019-03-27,8,75.4,536,9.5,,2.4,,,,,,
2019-03-27,8,59.9,601,16.7,,2.6,,,,,,
2019-04-19,8,62,537,5.2,,1.4,,0.018,13,60.3,,
2019-04-19,8,56.2,528,8.9,,1.6,,0.017,19,48.4,,
2019-03-12,9,65.9,405,6.1,,0.6,,,,,,
2019-03-12,9,44.8,685,12.5,,4.3,,,,,,
2019-04-12,10,42.8,536,10.3,,1.6,,,,,,
2019-04-12,10,49,565,11.6,,1.7,,,,,,
2019-06-21,8,68.5,552,12,,1.5,,,,,,
2019-06-21,8,70.8,556,16.3,,1.4,,,,,,
2019-06-28,9,67,532,24.3,,1.2,,0.022,25.4,718.1,,
2019-06-28,9,69.2,521,14.7,,1.1,,0.022,26.1,817.8,,
2019-07-18,10,98.6,811,8,,3.4,,0.031,62,292.6,,
2019-07-18,11,95.2,826,11.2,,3.7,,0.029,32,248.5,,
2019-06-28,10,81.4,521,21.2,,1.6,,0.017,39.7,130.1,,
2019-06-28,10,77.9,511,20.6,,1.2,,0.02,51.9,184.4,,
2019-05-16,14,69.6,839,15.9,,4.7,,,,,,
2019-05-16,15,77.5,751,12.7,,3.5,,,,,,
2019-06-10,8,68.5,511,18.4,,1.9,,,,,,
2019-06-10,8,66.4,551,25.3,,2.2,,,,,,
2019-05-14,10,84.4,782,17.6,,2,,0.029,47,174.2,,
2019-05-14,11,89.2,720,20,,2.7,,0.033,79,114.2,,
2019-06-27,9,68.6,554,11.5,,1.4,,,,,,
2019-06-27,9,71.5,497,10.3,,1.5,,,,,,
2019-05-21,10,77.1,603,11.8,,2.3,,0.03,22,146.8,,
2019-05-21,10,68.5,675,12.3,,3.1,,0.037,26,310.1,,
2019-06-12,10,90,543,15.1,,0.8,,0.058,25.1,192,,
2019-06-12,10,78.3,536,28.5,,1,,0.064,76,366.8,,
2019-03-04,8,68.4,590,11.2,,2.7,,,,,,
2019-03-04,8,71.4,531,10.5,,2.3,,,,,,
2019-06-13,14,90.2,940,38,,7.8,,0.045,21.1,147.8,,
2019-06-13,14,92.3,975,41.9,,6.8,,0.053,28.4,125.4,,
2019-05-09,10,90.1,563,8.7,,2.1,,0.075,39.4,129.2,,
2019-05-09,10,99.4,602,8.6,,1.5,,0.069,28.7,118,,
2019-05-27,10,83.7,706,8.1,,4.3,,0.015,,165.7,,
2019-05-27,12,88.8,827,10.9,,4.5,,0.014,,196.3,,
2019-05-29,9,86,549,26.3,,1.5,,,,,,
2019-05-29,9,90.5,590,19.3,,1.8,,,,,,
2019-06-18,10,66.3,548,10,,1.8,,0.026,28.5,703,,
2019-06-18,10,64.5,553,13.4,,1.7,,0.023,26.6,664.2,,
2019-05-22,10,61.3,535,8.8,,1.7,,0.024,32,131.3,,
2019-05-15,10,88.5,634,25,,2.3,,,,,,
2019-05-15,11,83.4,657,21.4,,2.7,,,,,,
2019-05-28,9,62,530,7.5,,2.5,,0.025,66.9,239.7,,
2019-05-28,9,65.7,536,14.2,,2.3,,0.022,49.6,327.2,,
2019-06-17,9,74.9,883,26.5,,4.9,,0.086,23.1,432.1,,
2019-06-17,9,72.7,833,28.3,,4.6,,0.083,21.1,276.4,,
2019-06-18,10,76.2,511,11.6,,2,,0,0,0,,
2019-06-18,10,73.2,459,9.4,,1.3,,0,0,0,,
2019-07-23,10,28.1,541,21.1,,2.1,,,,,,
2019-07-23,10,18.5,475,23.8,,3.3,,,,,,
2019-04-25,10,96.5,665,16.1,,1.8,,0.039,36.5,805.6,,
2019-04-25,10,88.1,599,16.3,,1.1,,0.04,26.9,428.7,,
2019-04-16,10,88.9,495,5.1,,1.3,,0.032,17.7,66.7,,
2019-04-16,10,74.8,439,4.1,,1.5,,0.023,12.5,38.3,,
2019-04-16,10,83,507,4.8,,1.1,,0.022,9.1,142.6,,
2019-06-03,15,69.4,813,24.9,,1.5,,,,,,
2019-06-03,15,70.1,880,23.4,,1.1,,,,,,
2019-04-26,10,69.5,459,4.3,,0.6,,,,,,
2019-04-26,10,77.3,516,8.6,,0.7,,,,,,
2019-04-26,10,72,460,8.6,,0.8,,,,,,
2019-06-03,10,32.5,800,13.2,,3.4,,0.043,26.2,100.9,,
2019-06-03,10,33.8,827,16.1,,4.3,,0.133,14.4,136.9,,
2019-05-27,10,63.5,654,12.9,,1.4,,0.033,19.9,306.5,,
2019-05-27,10,57.9,688,8.2,,1.8,,0.039,20.5,147.7,,
2019-06-03,8,61.8,623,16.6,,2.7,,0.019,45.5,233,,
2019-06-03,8,66.1,628,18.4,,2.6,,0.022,67.5,164.5,,
2019-05-29,10,82.4,658,19.5,,3.1,,,,,,
2019-05-29,10,88.6,574,22.1,,2.1,,,,,,
2019-07-01,8,82.9,835,0,,1.7,,,,,,
2019-07-01,8,76.6,708,0,,1.6,,,,,,
2019-06-26,10,79.4,671,23.8,,4.9,,0.034,30,608.7,,
2019-06-26,10,77.3,656,23.5,,3.8,,0.04,36,502.6,,
2019-06-13,9,79.3,642,19.8,,1.1,,,,,,
2019-06-13,9,82.1,658,17.1,,0.7,,,,,,
2019-05-29,9,66,652,21.1,,2.4,,0.013,46,161.3,,
2019-05-29,9,69.5,619,18.2,,2.1,,0.012,43,88.6,,
2019-04-09,9,83.6,512,15.1,,1.3,,0.033,8.6,132.2,,
2019-04-09,9,95.4,536,16.7,,1.5,,0.029,10.2,130,,
2019-06-04,9,76.8,559,21.5,,1.9,,0.022,28.1,258.3,,
2019-06-04,9,72.3,563,17,,1.7,,0.021,31.3,392.7,,
2019-04-22,9,86.8,587,8.6,,1.6,,0.048,88.3,341.1,,
2019-04-22,9,75.7,599,9.8,,1.6,,0.049,73.8,322,,
2019-06-24,10,89.6,686,28.2,,2.1,,,,,,
2019-06-24,10,88.7,752,26,,2.1,,,,,,
2019-05-03,9,106.5,616,10.5,,2.2,,0.04,42.1,279.8,,
2019-05-03,9,98.4,546,18,,2.4,,0.047,79.7,540.9,,
2019-06-05,11,54.6,582,27.8,,1.3,,0.101,41,1276.6,,
2019-06-05,11,51.7,585,41.3,,1.1,,0.088,21.6,1528.9,,
2019-03-05,9,70.4,546,7.4,,1.9,,0.011,88.1,59.4,,
2019-03-05,9,65.7,507,6.4,,1.9,,0.01,44,150.6,,
2019-04-30,10,43.8,568,9.7,,1.5,,0.06,34.3,116.6,,
2019-04-30,10,52,601,8.5,,1.8,,0.066,30,127.4,,
2019-04-11,10,78.9,645,9.3,,2.2,,,,,,
2019-04-11,10,68.8,560,10.2,,1.4,,,,,,
2019-04-11,10,73.4,509,8.1,,1.8,,,,,,
2019-07-25,13,78.7,752,29.5,,3.7,,0.024,58,137.1,,
2019-07-25,14,85.2,719,27.2,,3.3,,0.022,66,134.4,,
2019-03-28,10,115,425,6.2,,2.3,,0.029,122,41,,
2019-03-28,11,109.5,413,2.8,,2,,0.026,61,105.9,,
2019-03-12,9,157.3,472,41.9,,1.3,,0.051,18.3,364.8,,
2019-03-12,9,136.8,473,39.1,,2.3,,0.058,24.8,354.5,,
2019-06-26,15,87.8,712,17.4,,3.6,,,,,,
2019-06-26,13,83.3,684,11.3,,3.2,,,,,,
2019-06-11,11,32.3,455,7,,1.3,,,,,,
2019-06-11,11,52,484,10.4,,1.1,,,,,,
2019-06-11,11,39.4,465,19,,1.4,,,,,,
2019-06-22,8,72.2,577,26.4,,1.3,,,,,,
2019-06-22,8,74.9,585,21.3,,1.2,,,,,,
2019-04-25,9,70,612,30.3,,2,,0.048,37.8,369.2,,
2019-04-25,9,79.1,526,22.6,,1.4,,0.043,31.7,264.5,,
2019-03-27,9,86.5,574,17.6,,1.4,,0.039,27.9,382.2,,
2019-03-27,9,82.3,594,23.7,,1.3,,0.037,34,369.7,,
2019-05-16,10,82.3,674,18.5,,4.1,,,,,,
2019-05-16,11,74.5,593,9.4,,3.8,,,,,,
2019-05-29,8,73.8,524,12.9,,2.1,,0.014,38,19.2,,
2019-05-29,8,71.7,548,13.9,,2.1,,0.013,38,10.9,,
2019-05-22,9,77.6,655,12.7,,1.6,,0.052,16.1,433.7,,
2019-05-22,9,86.5,628,16.7,,1.8,,0.054,11.5,526.5,,
2019-03-04,10,69,626,18.3,,2.5,,0.025,21.2,180.7,,
2019-03-04,10,84.1,551,14.4,,2.1,,0.026,17.6,73.1,,
2019-05-14,9,82.8,850,15.5,,3.2,,,,,,
2019-05-14,9,73.9,821,25.9,,2.5,,,,,,
2019-02-26,11,59.2,484,4.6,,2.1,,0.006,67.3,103.8,,
2019-02-26,11,61.5,456,4,,2.5,,0.007,67.3,138.4,,
2019-05-31,10,80.1,460,17.6,,0.8,,0,0,0,,
2019-05-31,10,74.8,510,16.4,,1.2,,0,0,0,,
2019-05-31,8,88.8,560,17.6,,2.5,,0.022,32.5,214.8,,
2019-05-31,8,97.3,576,12.8,,2.2,,0.025,27,156.1,,
2019-05-31,10,110.1,541,11.9,,2.5,,0.023,21.3,77.4,,
2019-05-31,10,89.9,506,19.7,,1.3,,0.022,39.6,125.6,,
2019-07-16,10,79.9,674,19.9,,2.8,,,,,,
2019-07-16,10,72.9,724,27,,2.3,,,,,,
2019-09-09,11,25.1,496,24.4,,2,,,,,,
2019-09-09,11,16.4,472,20.6,,2.4,,,,,,
2019-06-22,9,31.5,386,39.3,,2.2,,0.023,32,288.3,,
2019-06-22,9,30.2,418,32.1,,2,,0.02,38.3,314.9,,
2019-06-07,8,70,544,18.1,,2.1,,,,,,
2019-06-07,9,67.5,526,7.4,,2.4,,,,,,
2019-06-07,9,65.8,511,9.1,,1.8,,,,,,
2019-03-04,10,87,583,17.6,,2,,,,,,
2019-03-04,10,78.7,520,11,,2.6,,,,,,
2019-03-18,10,54.4,421,6.5,,3.1,,0.026,51,18,,
2019-03-18,10,56.7,577,9,,3.8,,0.028,39,51.8,,
2019-03-18,10,58.6,583,10.2,,4,,0.031,39,32.9,,
2019-03-18,10,54.3,611,8.6,,3.7,,0.03,58,22.3,,
2019-06-11,9,82.6,866,25.5,,3.6,,0.092,18.8,276.8,,
2019-06-11,9,78.9,894,26.8,,3.9,,0.097,22,613.2,,
2019-04-24,9,43,441,21.9,,1.5,,0.05,21.1,277.5,,
2019-04-24,9,74.9,508,25.5,,1.6,,0.059,23.9,426.4,,
2019-04-24,9,69.4,462,31.7,,1.5,,0.064,20.7,367.9,,
2019-07-05,8,114,893,54.8,,2.3,,0.048,28.1,10,,
2019-07-05,8,75,521,51.3,,3.2,,0.078,33.5,13.2,,
2019-06-03,9,68.9,510,17.5,,2.6,,0.027,65.8,307,,
2019-06-03,9,66.4,506,18,,2.5,,0.024,42,338.7,,
2019-06-03,9,73,498,21.6,,2.5,,0.025,34.8,278.5,,
2019-06-10,9,70.6,576,13.5,,1.9,,0.032,58.5,503.8,,
2019-06-10,9,56.5,605,12.5,,2.3,,0.031,60.8,97.1,,
2019-06-10,9,53.5,589,15.2,,2.8,,0.03,42.4,964.1,,
2019-06-13,9,93.6,637,99.3,,2.1,,,,,,
2019-06-13,9,84.4,628,66.5,,1.9,,,,,,
2019-06-20,10,77,604,23,,1.8,,0.032,10.6,1014.7,,
2019-06-20,10,79.4,639,24.2,,2,,0.033,12.8,1078.5,,
2019-04-11,11,76.1,547,8.8,,1.7,,0.028,24,273,,
2019-04-11,11,82.7,483,9,,1.4,,0.034,37,70.5,,
2019-05-08,11,23.5,503,19.1,,4.2,,0.028,31,57.8,,
2019-05-08,11,50.5,536,3.2,,1.4,,0.029,41,282.3,,
2019-02-27,10,68.8,649,14.8,,1.5,,0.027,11.1,239.3,,
2019-02-27,10,77.2,690,16,,1.8,,0.031,7.4,233.7,,
2019-02-27,10,72.4,715,17,,1.7,,0.026,11.1,178.3,,
2019-06-18,9,78,623,21.2,,3.2,,0.06,19.3,212.1,,
2019-06-18,9,75.6,757,18,,1.9,,0.054,17.4,297.2,,
2019-06-25,9,81.8,420,9.3,,2.6,,0.06,24.3,241,,
2019-06-25,9,83.1,416,9.2,,2.6,,0.066,16.9,227.2,,
2019-05-28,8,65.3,531,26.3,,1.5,,,,,,
2019-05-28,8,63.5,531,14.2,,1.6,,,,,,
2019-06-05,18,44.9,639,23.8,,7.4,,0.028,18.2,190.8,,
2019-06-05,16,70.7,598,20,,7.2,,0.021,20.3,162.3,,
2019-06-05,16,42.8,620,21.1,,6.8,,0.032,12.5,106.2,,
2019-03-04,10,114.8,602,19.9,,2.6,,0.01,25.9,125.9,,
2019-03-04,10,121.7,513,32,,4.7,,0.014,44.4,104.3,,
2019-05-29,9,74,592,11.6,,0.7,,0.038,27.9,176.2,,
2019-05-29,9,68,565,8.5,,0.9,,0.043,66.4,578.3,,
2019-06-27,9,74.4,610,11.1,,2.2,,0.075,46.6,209.8,,
2019-06-27,9,71.6,440,15.8,,2.4,,0.055,22.4,271.9,,
2019-05-30,10,65.1,462,15.2,,1.6,,,,,,
2019-05-30,10,57.7,571,19.7,,3.6,,,,,,
2019-05-30,8,64.1,545,21.2,,2.4,,,,,,
2019-05-30,8,67.6,591,25.6,,2.9,,,,,,
2019-04-22,11,72.7,593,34.4,,3.1,,0.027,29.4,862,,
2019-04-22,11,74.4,749,34.5,,5.3,,0.023,36.6,823.1,,
2019-03-05,12,74,500,8.3,,2.7,,,,,,
2019-03-05,12,65.8,526,8.1,,3.1,,,,,,
2019-06-07,8,83.1,587,52,,1.2,,,,,,
2019-06-07,8,76.8,475,21.7,,1.2,,,,,,
2019-06-18,9,72.5,724,22.4,,1.2,,,,,,
2019-06-18,9,87.3,656,23.1,,1.9,,,,,,
2019-05-03,9,84.9,525,17,,2.1,,0.034,25.2,177.6,,
2019-05-03,9,92.3,541,16.8,,2.6,,0.037,20,323.8,,
2019-02-15,10,76,462,8.1,,1.6,,,,,,
2019-02-15,10,65.5,457,5.4,,0.9,,,,,,
2019-03-15,9,129,349,22.6,,0.8,,0.034,29.9,297.6,,
2019-03-15,9,108.3,357,27.8,,0.9,,0.035,28.9,262.5,,
2019-03-05,8,126.6,343,2.8,,1,,,,,,
2019-03-05,8,173.2,389,3.5,,1.9,,,,,,
2019-06-28,9,78.3,372,9.2,,1.2,,0.052,16.8,174.2,,
2019-06-28,9,75.8,345,9.1,,1.4,,0.071,24.6,245.7,,
2019-04-18,10,39.2,650,8.2,,2.4,,0.052,46.9,81.9,,
2019-04-18,10,49.6,569,6.8,,1.1,,0.053,22.4,36.6,,
2019-05-10,12,70.7,711,16.4,,6.5,,0.027,,241,,
2019-05-10,10,66.6,681,29.2,,6,,0.026,,657.7,,
