tmfc_d,tmfc_h,pm10,co2,hcho,tab,co,pm25,no2,rn,voc,pm25_2,mold
20191121,10,36.9,782,22.3,232,0.7,23.9,,,,,
20191121,10,25.6,748,20.2,272,0.1,15.3,,,,,
20191008,10,16.6,432,20.8,73,0.3,9.4,0.02,70,148.9,,149
20191008,10,13.8,504,34.2,132,0.5,5.3,0.015,45,207,,139
20191008,8,40.2,583,12.3,275,0.9,13.5,,,,,
20191008,8,41.6,493,69.5,237,0.7,13.8,,,,,
20191206,12,36.2,574,11.1,367.3,0.2,13.3,,,,,
20191206,11,34.3,688,14.1,321.3,0.3,12.7,,,,,
20191212,9,31.2,534,16.6,303.8,0.8,12.1,,,,,
20191212,9,33,881,26.8,356.6,0.9,11.8,,,,,
20191206,9,33.3,365,11,299.5,0.8,10.7,,,,,
20191206,16,32.3,631,12.2,355.3,0.9,11.7,,,,,
20191128,15,52.2,816,30.7,120,5.6,21.9,,,,,
20191128,8,50.5,694,40.2,180,5.8,26,,,,,
20191114,10,39.6,867,8.6,257,0.3,14.7,,,,,
20191114,10,50.6,666,4.3,199,0.3,5.6,,,,,
20191203,10,20.7,632,17.2,316,0.3,14.4,,,,14.4,
20191203,10,23.5,456,13.7,112,0.3,14.8,,,,14.8,
20191217,9,40.6,941,35.7,432.7,1.4,14.6,,,,,
20191217,8,41.4,930,24.4,524.2,1.3,14.8,,,,,
20191218,15,35.1,657,8.3,179,0.3,19.6,,,,,
20191218,14,33.2,734,13.8,260,0.2,17.8,,,,,
20190902,13,21.2,670,42.3,90,0.9,11.7,,,,,
20190902,13,25.9,815,29.6,164,0.7,14.7,,,,,
20190722,9,26.2,463,39.7,362,1.2,16.9,,,,,
20190722,9,24.5,410,41,381,1.1,14.9,,,,,
20191114,10,58,824,45.7,328,0.2,11.6,,,,,
20191114,10,44.4,820,38.8,320,0.3,8.1,,,,,
20191204,13,38.1,693,11.7,340.9,1,10.3,,,,,
20191204,13,37.2,772,11.5,365.4,1,10.7,,,,,
20191007,8,36.4,864,12,357,0.9,15.3,0.007,19,374.3,,151
20191007,8,35,828,17.5,381,0.9,15.1,0.003,30,344.9,,202
20191220,9,58.6,792,16.6,137,1,27,,,,,
20191220,9,42.6,856,32.7,190,1,23.2,,,,,
20190724,8,16.2,657,49.2,327,1.6,36.9,,,,,
20190724,8,10.1,639,43.9,273,1.2,14.9,,,,,
20191206,8,33.9,574,11.8,340.3,0.6,12.5,,,,,
20191206,9,32.6,585,12.1,305.3,0.4,11,,,,,
20191213,16,35.2,535,11.6,316.7,1.2,10.5,,,,,
20191213,16,38,819,12.1,301.5,1.2,11.4,,,,,
20191206,14,27.5,613,3.8,214.3,0.3,22.1,,,,,
20191206,14,33.6,618,8.6,218.4,0.2,21.1,,,,,
20191010,10,22.6,768,32.5,471,0.7,12,0.028,60,345.3,,331
20191010,10,21.8,456,11.4,483,0.4,13.6,0.034,30,290.9,,516
20191216,11,37.9,717,15.3,302.3,0.9,14.1,0.024,37,149.7,,75.6
20191216,11,38.8,688,14.8,331,0.9,13.4,0.023,20,72.5,,91.4
20191217,12,38.9,766,13.2,305.3,0.8,15.3,,,,,
20191217,12,39.7,784,16.1,346.1,0.9,15.8,,,,,
20191004,8,35,513,76.8,300,0.5,12,,,,,
20191004,8,34.7,539,74.6,319,0.6,12,,,,,
20191008,8,33.3,629,18.9,335,0.9,12.7,,,,,
20191008,7,34.6,645,22.9,297,0.8,12,,,,,
20190902,10,28.3,850,28.5,162,0.9,16.4,,,,,
20190902,10,21.8,538,30.7,90,1.1,14.8,,,,,
20191121,18,37,745,22,249,0.3,17.9,,,,,
20191121,14,26.3,599,25.8,137,0.3,14.1,,,,,
20191230,10,27.7,655,35,170,0.9,15.3,,,,,
20191230,10,30.8,524,14.7,103,1.1,17,,,,,
20191111,9,17,909,16.1,196,0.8,10.8,,,,,
20191111,9,38.5,756,11.4,755,0.3,14,,,,,
20191002,8,36.4,684,74.2,387,1.1,12,,,,,
20191002,8,34.6,628,74,320,0.9,12.5,,,,,
20191002,10,14.3,774,13.9,546,0.9,9.8,0.014,30,109.9,,442
20191002,9,15.1,665,19.9,567,1,9.5,0.019,30,170.9,,355
20191107,8,40.3,560,23.4,326,0.2,12,0.01,24,205.2,,137
20191107,8,39.3,480,16.6,371,0.5,13,0.01,3,111.9,,113
20191205,8,32.1,524,10.8,326.2,1.7,11.9,,,,,
20191205,8,31.7,533,11,310.6,1.5,12.6,,,,,
20191213,15,35.6,849,14.3,330.5,1.1,12,,,,,
20191213,15,37.2,749,18.3,309.5,1.2,11,,,,,
20191204,9,32.1,809,18.7,333.6,1.1,9.8,,,,,
20191204,9,32,891,11.6,314.6,1.1,10.1,,,,,
20190716,9,37.9,503,23,283.3,0.4,16.2,,,,,
20190716,9,42.8,529,22.6,241.4,0.6,13.5,,,,,
20191030,9,25.9,884,43.9,68,0.8,11,,,,,
20191030,9,27.8,830,29.7,148,0.4,12.8,,,,,
20190909,10,33.3,480,42.1,319,1,20.3,,,,,
20190909,10,30.5,623,27.7,305,1.2,18.2,,,,,
20191004,8,32.2,673,20.8,335,0.8,10.7,,,,,
20191004,8,33.7,651,24,321,0.9,10.1,,,,,
20191104,10,16.6,690,9.6,453,0.1,9.1,,,,,
20191104,10,22.9,779,16.2,294,0.5,13.4,,,,,
20190828,10,22.3,621,28,164,0.8,10.9,,,,,
20190828,10,23.5,874,38.2,90,0.9,7.5,,,,,
20191001,8,34.7,619,73.8,320,0.9,14.1,,,,,
20191001,8,38.9,685,65.2,347,1.1,16.8,,,,,
20190809,8,31.8,580,45.3,310,1.2,14.6,0.008,76,58.3,,320
20190809,8,19.7,595,34.8,440,0.8,16.4,0.002,77,440,,327
20190920,10,19.6,471,8,170,0.2,11.6,,,,,
20190920,10,20.4,793,13.1,507,0.4,12.3,,,,,
20191211,9,28.6,892,13,365,0.4,18.4,,,,,
20191211,9,39.1,755,10.5,130,1,24.1,,,,,
20190919,8,37,591,56,263,2.7,22.3,,,,,
20190919,8,47.1,870,40,183,2.7,19.5,,,,,
,,,,0,,,,,,,,
20190712,8,12.4,874,4.4,373,2.1,32.5,,,,,
20190712,8,16.2,630,64.3,260,1.6,28.3,,,,,
20190805,8,11,588,28,190,1.4,13.3,,,,,
20190805,8,53.1,509,32.6,283,0.9,27,,,,,
20191021,10,49.1,776,24.2,465,0.9,21.8,,,,,
20191021,10,44.1,632,6.5,149,0.3,20.4,,,,,
20191125,10,12.8,862,13.8,403,0.3,5.9,,,,,
20191125,18,29.5,477,13.4,277,0.2,12.2,,,,,
20190809,15,42.4,549,29.1,297,0.6,26.5,,,,,
20190809,15,58.1,540,62.3,427,0.5,23.8,,,,,
20190805,8,57.9,530,23.1,203,0.9,20,,,,,
20190805,8,62.8,533,62.4,297,1.1,20.2,,,,,
20191213,8,44.1,840,5,560,1.3,24.4,,,,,
20191213,8,39.7,955,38.7,517,2.9,26.6,,,,,
20190925,10,12,474,8,100,0.5,6.7,0.036,31,158.1,,64
20190925,10,11.8,462,20.1,452,0.9,5.1,0.036,25,185,,111
20191223,12,55.5,862,10.1,47,0.2,35.2,,,,,
20191223,12,48.7,850,10.8,140,0.1,21.1,,,,,
20191002,8,37.4,723,21,319,1.1,10.3,0.007,27,277.9,,259
20191002,8,38.7,709,24.6,295,1,12.1,0.004,57,349.3,,257
20191213,16,41.9,864,18.1,107,0.1,26.6,0.019,54.9,29.8,,227
20191213,11,45.3,797,19.1,140,0,21.6,0.015,48.1,30.6,,173
20190930,8,35.9,651,20.8,362,0.8,15.4,0.005,34,369.9,,216
20190930,9,34.8,724,12.3,334,0.9,15.3,0.003,16,323.5,,186
20190712,11,13.3,507,29.5,410,1.5,8.6,0.008,34.1,71.4,,153
20190712,11,8.9,546,11.2,187,1,26.7,0.007,20.1,28.5,,263
20191001,8,37,694,47.4,344,1.1,11.4,,,,,
20191001,9,38.1,633,48.3,333,0.9,11.8,,,,,
20191213,8,51.5,846,30.6,163,0.5,30.1,,,,,
20191213,8,45.5,797,20,220,0.3,30.2,,,,,
20190724,10,19.3,640,15.2,240,1.8,13.5,,,,,
20190724,10,15.2,618,14.5,213,0.5,18.5,,,,,
20191025,9,26.4,463,9.5,132,0.2,10.7,,,,,
20191025,9,26.9,516,31.1,100,0.3,13.5,,,,,
20191227,12,58.4,695,12.8,147,2.3,35.5,,,,,
20191227,12,40.1,767,15.6,117,2.4,27.1,,,,,
20191230,9,35.3,544,9.2,306,0.4,18.4,,,,,
20191230,10,38.9,782,8.5,264,0.3,21.1,,,,,
20191217,12,30.2,834,27.8,296.7,0.3,6.5,,,,,
20191217,11,31.4,765,19.4,368.3,0.1,11.2,,,,,
20190923,8,42.2,639,21.5,310,2.9,32.3,0.025,25.2,94,,200
20190923,8,65.4,602,34.4,287,2.6,35.8,0.022,36.1,50.5,,237
20191107,14,24.1,960,16.3,153,2,10,,,,,
20191107,14,25.3,815,43.8,280,2.4,17.6,,,,,
20191202,9,36.7,796,6.8,456,0.7,14.9,0.013,31.1,58.1,,137
20191202,9,28.7,765,17.8,239,0.5,8.3,0.012,53.8,68.7,,203
20191226,12,33.6,917,26,120,0.2,25.8,,,,,
20191226,12,26.3,910,33,137,0.2,10.3,,,,,
20191119,8,40.4,738,8,87,2.6,19.5,,,,,
20191119,8,35.7,811,8.3,180,2.8,13.2,,,,,
20191119,11,57,614,26.5,143,0.2,23.6,,,,,
20191119,11,12.9,606,30.7,80,0.8,5.8,,,,,
20190910,10,9.2,905,42.5,132,0.5,5.2,,,,,
20190910,10,10.7,346,33.8,118,0.9,5.6,,,,,
20190909,10,12.6,688,45.3,90,0.6,5.8,,,,,
20190909,10,14.5,604,51.9,192,0.7,6.6,,,,,
20191007,10,16.4,543,16.9,186,0.6,11.6,,,,,
20191007,10,18.9,581,14.3,457,0.8,10.6,,,,,
20190812,10,24.3,769,49.7,167,0.5,11.9,,,,,
20190812,10,18.7,846,71.1,92,0.7,10,,,,,
20191203,10,34.2,703,7.3,260,0.4,6.8,0.017,18.9,44.5,,273
20191203,10,28.5,955,16.1,306,1,3.6,0.017,42.1,26.1,,253
20191202,17,29.1,903,8.7,567,0.3,7.2,0.009,19.5,58,,147
20191202,17,33.6,855,14.2,387,0.3,8.9,0.007,17.8,56.8,,137
20190816,9,30.3,504,25.3,309.7,0.9,15.8,,,,,
20190816,9,35.3,835,43.6,326.3,1,16.9,,,,,
20191016,8,22.8,882,13.8,247,2,17.9,,,,,
20191016,8,21.4,788,14.9,163,2,15.9,,,,,
20191231,11,26.9,918,17.7,400,0.4,13.5,,,,,
20191231,11,30.8,856,8.8,373,0.4,17.6,,,,,
20190702,10,43.6,525,6.9,508,1.4,,0.019,47.9,40.7,20.9,421
20190702,10,44.6,481,7.6,200,1.1,,0.015,46,52.2,24.7,448
20190910,10,39,509,26.5,639,0.4,19.9,0.021,75,58.1,,104
20190910,11,37.4,477,35.5,177,0.2,15.4,0.013,59,35.3,,135
20190816,12,34.6,478,14.1,361.3,0.8,12.9,,,,,
20190816,12,36.8,746,23.9,379.3,0.9,11.9,,,,,
20191212,9,31.9,682,6.9,91,1,10.1,,,,,
20191212,9,31.4,458,9.4,110,0.4,13.4,,,,,
20191231,14,39.1,782,10.8,143,0.5,24.3,,,,,
20191231,14,45.5,961,16.9,107,0.9,26.5,,,,,
20191015,11,29,676,60.4,393,0.9,18.9,,,,,
20191015,11,24.6,528,10.8,343,1,15.6,,,,,
20191224,10,66.9,782,21,739,1.8,29.4,,,,,
20191224,10,34.6,841,20,531,1.4,22.4,,,,,
20190816,9,37.3,566,29.1,321.8,0.7,14.3,,,,,
20190816,9,35.1,624,42.1,342,0.9,13.7,,,,,
20190816,8,30,526,23.2,378.2,0.7,14.7,,,,,
20190816,8,34.7,609,24.4,364.3,0.8,15.6,,,,,
20191107,13,17.7,539,38.1,307,1.4,11.6,,,,,
20191107,13,20.9,656,22.6,160,0.7,10.8,,,,,
20191220,10,40.3,872,22.8,342,0.9,27.7,,,,,
20191220,10,37.2,876,19.5,196,0.4,16.6,,,,,
20190916,9,30.9,589,52.1,167,3,16.9,,,,,
20190916,9,34,803,50,126,3.2,19.3,,,,,
20191119,10,39.8,813,14.2,280,2.5,25.9,0.009,13.7,47.2,,163
20191119,13,15.5,796,13.5,320,2.4,26.3,0.023,13.8,34.5,,213
20191107,8,19.1,757,23.6,297,2.2,9.5,,,,,
20191107,8,20.7,800,23.3,127,2.3,14.9,,,,,
20191107,9,22.5,555,24.6,263,1,14.8,,,,,
20191108,9,31.3,561,27.3,263,0.9,15.1,,,,,
20191111,10,33.1,815,30.4,500,0.6,12.3,0.018,51,57,,152
20191111,10,43.6,628,11,392,0.4,19.3,0.023,40,101.3,,152
20191007,10,40.1,423,10.9,118,0.5,10.6,0.02,17.9,252.2,,463
20191007,10,41.2,727,36,236,0.1,19,0.012,14.3,155.5,,433
20191119,8,60.2,571,26.4,43,1.1,28.9,,,,,
20191119,8,58.9,517,51.8,80,0.2,31.5,,,,,
20191015,8,30.8,539,13.2,257,1,29.5,,,,,
20191015,8,29.7,570,20.2,177,0.1,24.8,,,,,
20191223,10,44.9,874,19.1,165,3.9,25.9,,,,,
20191223,10,40.5,849,32.4,194,4.7,25.5,,,,,
20190711,9,42.1,404,15.5,184,0.2,,0.016,63,11.8,19.2,239
20190711,9,44,431,17.3,484,0.2,,0.016,97,15.3,16.7,226
20191007,9,38.4,594,25.2,328,0.9,12.7,,,,,
20191007,9,36.6,492,11.9,422,0.8,12.1,,,,,
20191125,10,38.6,827,22.9,432,0.9,12,,,,,
20191125,10,32.6,760,23.3,253,0.4,10.7,,,,,
20191004,8,37.7,419,17.5,285,0.7,12.9,,,,,
20191004,8,36.1,458,15.7,348,0.8,12.5,,,,,
20191224,11,27,975,16,493,1,14,0.034,54.8,131.9,,243
20191224,11,35.6,954,12.4,413,0.4,22,0.036,54,58,,280
20191128,8,44.5,745,26.9,287,4.6,23.2,,,,,
20191128,8,50.7,739,14.8,243,6.8,31.2,,,,,
20191002,9,34.7,419,14.4,738,0.9,10.7,0.027,33,363.6,,470
20191002,9,33.6,434,35.7,765,0.9,11.7,0.028,85,304.8,,448
20191127,9,31.8,640,38.6,372.6,1.5,12.8,,,,,
20191127,8,29.8,550,34.3,314.2,1.4,12.5,,,,,
20191212,18,33.8,691,7.1,465,0.3,17.5,,,,,
20191212,18,31.9,794,5.4,248,0.2,17.3,,,,,
20191212,10,33.1,714,5.7,195,0.3,14.3,0.026,39,11.1,,69
20191212,10,34.2,767,10.4,260,0.3,16.9,0.026,59,27.7,,149
20191213,9,36.9,776,15.4,370.4,1.2,14.1,0.022,34,295.2,,92
20191213,9,35.5,529,11.7,312.6,1.2,13.4,0.021,34,167.1,,141.7
20191231,9,16.8,387,4.6,33,1.1,7,,,,,
20191231,9,21.4,447,7.1,101,1.2,11.9,,,,,
20191114,8,51.7,962,21.1,143,3.1,15,,,,,
20191114,8,14.2,755,10.1,187,2.8,9.3,,,,,
20191007,12,33.6,776,14.7,372,1.1,14.1,0.026,66,195,,290
20191007,11,33.5,502,13.8,289,1,11.2,0.025,58,172.9,,243
20191227,9,29.4,857,7.5,171,0.7,9.5,0.021,18.8,114.7,,430
20191227,9,24.1,878,8,452,0.4,10.9,0.013,27.1,123.5,,343
20190927,8,35.9,604,16.2,304,0.6,13.1,,,,,
20190927,8,34.3,573,19.3,349,0.7,13.9,,,,,
20190924,10,42.1,801,90.2,177,2.2,20.7,,,,,
20190924,10,32.3,714,11.9,133,2.3,24.3,,,,,
20191224,8,45.1,935,11.1,250,2.1,30.4,0.04,33.2,33.4,,120
20191224,8,46.5,886,11.1,340,2.1,30,0.033,24.4,43.1,,323
20191212,9,33,562,22.9,336.5,0.3,12.2,0.01,31,65,,156.7
20191212,8,35.2,487,18.1,308,0.5,12.8,0.01,53,37.7,,93.8
20191212,14,35.1,782,35,312.7,1,12.2,,,,,
20191212,14,35.6,720,11.4,336.3,1,12.5,,,,,
20191204,10,31,639,9.2,354,0.4,15.8,,,,,
20191204,10,22,844,13.4,372,1,7.3,,,,,
20191212,12,34.1,534,11.7,306.4,0.1,12.4,,,,,
20191212,11,31.9,654,11.6,355.5,0.1,13.2,,,,,
20190918,10,48.3,656,37.2,287,2.5,32.7,0.029,30.2,44,,250
20190918,10,62.1,752,19.3,403,2.7,35.8,0.015,44.2,37.9,,297
20190814,8,30.6,585,71.9,227,1.2,9.5,0.014,20.8,27.3,,247
20190814,8,28.8,609,36,377,1,14.3,0.014,11,23.3,,167
20190826,11,32.2,840,19.9,330,1.9,21.4,,,,,
20190826,11,46.8,843,22.4,223,1.7,29.7,,,,,
20191104,8,33.3,852,37.9,183,5.3,10.3,,,,,
20191104,8,24,692,20.1,313,3,13.7,,,,,
20191004,11,39.3,725,47.7,279,0.9,13.1,,,,,
20191004,11,42.1,806,43.3,381,0.8,13.5,,,,,
20191212,10,35.9,848,22.7,301.5,1.1,12.8,,,,,
20191212,10,35.3,645,11.2,317.1,1.1,12.4,,,,,
20191008,8,37.4,453,12.1,278,0.9,13.7,,,,,
20191008,8,36.9,419,12.2,258,0.8,12.4,,,,,
20191226,9,40.9,999,16.1,367,0.2,31.9,0.032,42.1,14.6,,300
20191226,16,52.9,989,15.8,240,0.2,22.4,0.022,39.7,35.5,,243
20191008,11,36.8,706,16.2,374,0.9,13.4,,,,,
20191008,11,36.2,728,25.3,333,1,12,,,,,
20191211,14,38.6,856,10.7,180,4.5,21.9,0.043,19.1,164.1,,250
20191211,8,31.4,878,13.9,110,4.3,25.4,0.044,36.5,15.7,,237
20191114,8,36.3,898,46.9,70,2.6,18,,,,,
20191114,11,45.6,903,103.1,107,3,10.9,,,,,
20191002,11,33.5,802,39.8,394,0.9,10.4,0.029,56,373.6,,203
20191002,11,35.3,434,48,470,1,10.9,0.029,90,368.1,,254
20191211,9,31.8,821,26.4,311.4,1.4,10,,,,,
20191211,9,32.5,843,21.4,318.2,1.4,10.4,,,,,
20191108,11,36.5,450,11.2,331,0.5,14.1,0.011,56,171.6,,165
20191108,12,37.7,440,11.6,310,0.6,14.4,0.011,51,304.8,,301
20190730,8,42.7,546,79.9,113,1.1,19.5,,,,,
20190730,8,46.1,518,31.9,197,1.1,37.1,,,,,
20190808,8,71.9,545,16.9,300,1.1,34.7,,,,,
20190808,8,62.6,502,33.3,477,0.9,32.2,,,,,
20191015,8,58.9,575,20.4,103,1.7,28.9,,,,,
20191015,8,45.8,553,43.8,190,1.5,39.7,,,,,
20190709,9,31.8,360,14.4,125,1.1,11.8,0.024,33,76.6,,69
20190709,9,33,343,10.5,57,1.2,12.3,0.007,36,14.4,,98
20191108,10,35.2,686,10.5,264,0.4,14.8,,,,,
20191108,10,31.2,799,19.8,336,0.5,8.2,,,,,
20190924,8,31.3,651,29.9,213,3.1,25.1,,,,,
20190924,8,44.3,752,19.3,290,2.7,33.2,,,,,
20190730,8,42.4,551,30.6,263,0.8,17.4,,,,,
20190730,8,22.6,514,44,160,0.6,28.9,,,,,
20190903,9,37.9,574,12.8,312,1,15.8,0.025,170,144.6,,101
20190903,10,39.1,676,26,390,0.9,16.4,0.026,168,143.4,,108
20191022,8,58,857,37.1,130,2.9,30.4,,,,,
20191022,8,19.9,995,37.6,203,2.4,6.3,,,,,
20191211,8,22.5,872,29.8,320,1.4,18.7,,,,,
20191211,8,31.1,827,43.2,250,2.2,20.8,,,,,
20190716,9,56.5,963,75.8,677,0.3,19.9,,,,,
20190716,9,46.6,794,75.9,745,0.6,19.2,,,,,
20190820,8,30.6,673,53.1,407,1.1,14.5,0.003,13.5,15.3,,250
20190820,8,38.3,637,9.9,490,0.5,13.9,0.002,3.8,17.2,,290
20191108,9,38.6,629,22,332,1,12.2,,,,,
20191108,9,38.6,482,11.8,313,0.9,12.5,,,,,
20190905,13,32.7,614,24.1,361,1.1,13.2,0.006,42,190.4,,89
20190905,11,32.3,567,28.1,334,1,14.3,0.007,34,347,,132
20191108,11,35.5,578,11.3,417,1.1,11.5,,,,,
20191108,12,36.4,643,11.9,327,1.2,10.9,,,,,
20190924,15,13.4,841,19.2,302,2.3,16.5,,,,,
20190924,14,19.7,630,22.9,674,1.9,9.9,,,,,
20191204,15,31.1,579,15.3,88,0.2,13.4,0.013,34,15.6,,83
20191231,15,34.5,861,0.3,133,0.2,20.8,0.012,48,15.3,,140
20191107,8,37.9,511,11.1,360,0.8,13.2,,,,,
20191107,9,39.8,626,11.1,343,0.9,12.6,,,,,
20190801,10,13.8,769,70.4,160,0.5,8.7,0.009,47,318.3,,288
20190801,10,19.2,969,60.2,289,0.4,10.6,0.008,47,394.6,,56
20190812,9,28.6,627,44.2,361.1,1.2,13.3,0.019,50,340.9,,114.5
20190812,9,30.4,883,44.3,406.5,1.3,14.2,0.006,30,358.6,,154.8
20190729,13,33.7,513,75.2,339.7,0.7,11.2,0.007,68,353.7,,66.6
20190729,14,34.5,609,75.2,410.2,0.9,12.4,0.006,78,363.4,,120.2
20190905,9,35.9,604,32.1,314,1.1,13.7,0.005,60,370.6,,84
20190905,10,32.9,512,29.8,344,0.9,12.8,0.006,57,385.3,,118
20191004,10,33.3,397,14.1,149,0.3,19.8,,,,,
20191004,10,30.3,345,22.4,269,0.7,18.7,,,,,
20191115,12,40.3,438,18,335,1.2,13,,,,,
20191115,12,39.8,460,12.7,304,1,13.7,,,,,
20191231,15,34.2,724,6.2,120,0.2,14.5,0.02,11,14,,143
20191205,10,30,720,9.3,260,0.2,19.8,0.021,35,21.1,,123
20190906,10,42.7,766,30.5,314,1,14.7,,,,,
20190906,9,39,726,35.3,351,0.9,13.2,,,,,
20191209,10,40.5,710,7.7,404,0.4,28.4,0.017,83,16.3,,84
20191209,10,33.2,742,6.7,355,0.4,30.9,0.014,35,48.5,,87
20191206,10,37.7,815,11.2,355.3,1.1,11.1,,,,,
20191206,11,40.3,569,11.4,327.1,1,10.6,,,,,
20191209,8,38,423,14,334.5,1.6,16.3,0.01,26,78.9,,105.7
20191209,8,37,654,22.3,365.4,1.9,15.2,0.01,40,274.6,,118.6
20191211,11,22.5,532,30.5,405,1.7,13.3,0.014,41,40.1,,140
20191211,11,31.3,633,41,391,1.7,17.9,0.016,28,280.3,,110
20190813,8,33.7,521,43.7,123,1.3,12.6,,,,,
20190813,8,46.3,550,60.8,170,1.1,19.5,,,,,
20191021,10,23.3,458,14.9,476,0.4,15.7,,,,,
20191021,10,17.9,447,15.8,96,0,9.4,,,,,
20191001,10,22.1,783,55.5,149,0.6,6.5,,,,,
20191001,10,17.2,526,61.4,269,0.9,6.2,,,,,
20190701,10,36.7,793,25.2,192,0.8,9.2,0.019,65,166.4,,204
20190701,10,34.7,359,20.8,125,1.4,8.7,0.021,57,101.4,,252
20190710,10,21.8,420,18,438,1.8,14.5,,,,,
20190710,10,25.5,425,16.6,391,1.9,15.1,,,,,
20190820,7,24.7,618,61,323,1.3,18.1,0.007,35.3,96.6,,190
20190820,7,46.1,598,61.6,297,1.1,30.6,0.005,40.9,289.2,,160
20190905,15,46,692,43.8,486,0.7,31.8,0.036,,73.2,,118
20190905,12,50,757,36.2,372,0.6,29.7,0.029,20,25.2,,136
20190729,9,31,521,65.5,340.5,0.8,10.7,0.005,43,201.8,,68.1
20190729,11,33.7,519,57.5,319.6,0.9,12,0.004,46,228.4,,63.5
20191118,17,15.3,681,9.5,790.4,0.8,7.8,0.015,25.6,72.8,,150
20191118,17,16.7,603,6.9,559.9,0.7,9.3,0.019,20.2,99.5,,175
20191223,9,64.9,741,9.1,55,2.5,29.4,0.046,22.1,102.2,,303
20191223,10,59.6,629,16.1,172,1,22.4,0.02,26.8,120.7,,253
20191105,13,23.4,638,16.8,381,1.7,13,0.011,34,116.6,,270
20191105,13,28.4,829,33,767,1.4,15.3,0.008,28,112.4,,320
20191014,10,24.3,514,20.1,284,0.3,16.9,,,,,
20191014,10,24.6,570,16.9,404,0.1,13.6,,,,,
20190703,10,38.8,851,54.1,449,0.2,27,0.013,15.3,41.9,,403
20190703,10,33.2,890,57.6,490,0.1,19.1,0.014,8.4,103.6,,423
20190926,11,16,701,25.9,472,0.5,10.6,,,,,
20190926,11,13.4,713,24.8,589,0.7,9.1,,,,,
20190805,9,18.3,815,95,404.9,0.5,11.3,,,,,
20190805,9,16.7,526,121.9,304.3,0.7,9.7,,,,,
20190806,9,25.4,772,65.4,387.6,0.5,8.3,0.011,18.7,309.7,,276.8
20190806,9,26.4,784,109.3,308.9,0.7,9.8,0.011,37.5,455.4,,260.9
20191106,9,26,481,20.5,329,0.8,10,,,,,
20191106,10,22,429,14.5,321,1.1,12.1,,,,,
20191226,9,26,713,12.4,336,1.7,8.2,,,,,
20191226,10,23.1,531,16.6,392,0.6,7,,,,,
20190906,9,22.5,486,13.8,370,0.6,13.3,0.01,89.4,171.2,,268
20190906,10,16.1,612,50.4,355,0.5,6.3,0.013,60,339.3,,191
20190925,9,20.2,618,12.2,421,0.7,13.5,0.015,31.5,298.6,,274
20190925,9,15,598,9.6,521,0.8,9.4,0.015,37.8,67,,328
20191227,10,19.9,594,8.7,87.2,0.5,11.4,,,,,
20191227,10,19.5,600,11,292.9,0.6,12,,,,,
20190807,9,13.4,425,34.3,293.5,1.2,14.8,0.016,45.5,170.3,,193.4
20190807,9,12.3,404,51.5,405.4,2,10.8,0.019,31.1,164.6,,211.3
20191223,10,21.7,643,18.9,554.9,0.4,11.7,,,,,
20191223,10,23,713,17,667.5,0.5,15,,,,,
20190927,8,20,601,16.3,183,1,8.4,0.019,31.6,58.3,,183
20190927,8,22.8,634,46.4,304,1.3,13.6,0.017,28.1,166.9,,329
20190924,10,21,481,15.3,407,0.4,4.1,,,,,
20190924,11,27.3,623,21.9,413,0.6,6.2,,,,,
20190514,9,184.7,674,11.1,416,0.4,,,,,,
20190514,9,153.7,658,18.4,326,0.7,,,,,,
20191022,9,26.2,686,29.7,688,2.6,8.4,0.038,42.6,59.5,,192
20191022,10,38.1,759,11.8,430,1.9,11.7,0.011,33.9,51.6,,135
20191226,16,21.4,789,7.1,109.7,0.6,13,0.013,27.5,124.6,,30.3
20191226,16,20.2,790,10.6,250.2,0.7,11.8,0.01,29,195.6,,81.2
20191227,11,22.5,595,45,252.6,0.5,14.2,,,,,
20191227,11,22.3,603,34.7,133,0.4,14.3,,,,,
20191028,10,33.5,737,63.2,754,0.9,21,0.016,77.9,187.1,,328
20191028,10,36.3,783,34.6,566,1.4,25.9,0.02,51.8,148.3,,278
20190924,13,26.1,609,19.5,244,1,17.7,0.017,43.1,74.9,,73
20190924,8,35,588,24.5,493,0.9,22.9,0.017,35,109.7,,164
20191226,17,16.1,783,16.9,543,1,9.8,,,,,
20191226,17,15.3,838,18.3,460.6,1.1,9.4,,,,,
20191007,8,38.2,597,19.5,292,0.2,7.6,0.007,20.9,213.7,,70
20191007,8,51.5,473,16.6,268,0.5,12.3,0.01,29.4,219.6,,80
20191212,8,9.9,800,72.6,357,2.3,4.9,,,,,
20191212,10,11.8,833,69.4,299,1.8,7,,,,,
20191205,12,22.7,822,4.1,6,2.4,12.6,0.011,27,163.7,,31
20191205,17,15.4,908,4.1,45,3.4,3.1,0.04,35,231.3,,19
20191206,17,18.5,657,8.8,653.4,1,10.7,,,,,
20191206,17,17.4,643,9.5,229,0.8,10.3,,,,,
20191120,9,21.4,898,16.3,262,0.9,4.3,,,,,
20191120,11,20.6,880,12.5,303,0.8,4.2,,,,,
20191203,17,17.4,650,10.1,123.5,1,11,0.007,57.6,102.3,,70.5
20191203,17,18.3,652,29.6,399.3,0.9,12.4,0.009,69.8,134.4,,162
20191202,15,18.3,639,14.8,505.8,0.8,11.1,0.008,58.5,150.1,,105.4
20191202,15,17.4,654,15.3,470.2,1,10,0.011,30.5,70.3,,69.3
20191220,13,28.9,632,9,249,0.5,8.2,,,,,
